,geo_value,time_value,covid_cases,confirmed_covid_visit,doctor_visits,hospital_admissions,google_anosmia_volume,google_ageusia_volume,covid_deaths,geo_value_t_minus_1,time_value_t_minus_1,covid_cases_t_minus_1,confirmed_covid_vist_t_minus_1,doctor_visits_t_minus_1,hospital_admissions_t_minus_1,google_anosmia_volume_t_minus_1,google_ageusia_volume_t_minus_1,covid_deaths_t_minus,covid_cases_t_plus_one
3962,9,2020-04-16,879.0,0.110444,1.033316,1.211196,0.12,0.06,32.0,9,2020-04-15,853.0,0.117164,0.766414,1.446601,0.11,0.08,32.0,896.0
3963,9,2020-04-17,896.0,0.083612,1.089333,1.108149,0.14,0.06,32.0,9,2020-04-16,879.0,0.110444,1.033316,1.211196,0.12,0.06,32.0,914.0
3964,9,2020-04-18,914.0,0.06342,1.041995,1.014297,0.09,0.06,32.0,9,2020-04-17,896.0,0.083612,1.089333,1.108149,0.14,0.06,32.0,925.0
3965,9,2020-04-19,925.0,0.054468,1.076515,1.006214,0.18,0.09,32.0,9,2020-04-18,914.0,0.06342,1.041995,1.014297,0.09,0.06,32.0,940.0
3966,9,2020-04-20,940.0,0.044496,1.164748,0.883148,0.14,0.09,32.0,9,2020-04-19,925.0,0.054468,1.076515,1.006214,0.18,0.09,32.0,954.0
3967,9,2020-04-21,954.0,0.031011,1.295168,0.784326,0.1,0.09,33.0,9,2020-04-20,940.0,0.044496,1.164748,0.883148,0.14,0.09,32.0,971.0
3968,9,2020-04-22,971.0,0.055564,1.316234,0.777401,0.1,0.06,36.0,9,2020-04-21,954.0,0.031011,1.295168,0.784326,0.1,0.09,33.0,987.0
3969,9,2020-04-23,987.0,0.047008,1.311527,0.780573,0.12,0.05,41.0,9,2020-04-22,971.0,0.055564,1.316234,0.777401,0.1,0.06,36.0,1019.0
3970,9,2020-04-24,1019.0,0.061122,1.500178,0.858756,0.09,0.07,41.0,9,2020-04-23,987.0,0.047008,1.311527,0.780573,0.12,0.05,41.0,1025.0
3971,9,2020-04-25,1025.0,0.071988,1.307851,1.128781,0.08,0.07,41.0,9,2020-04-24,1019.0,0.061122,1.500178,0.858756,0.09,0.07,41.0,1037.0
3972,9,2020-04-26,1037.0,0.071272,1.168271,1.202458,0.1,0.08,41.0,9,2020-04-25,1025.0,0.071988,1.307851,1.128781,0.08,0.07,41.0,1045.0
3973,9,2020-04-27,1045.0,0.075021,1.134217,1.22305,0.12,0.06,41.0,9,2020-04-26,1037.0,0.071272,1.168271,1.202458,0.1,0.08,41.0,1053.0
3974,9,2020-04-28,1053.0,0.050804,1.192873,1.198367,0.08,0.08,41.0,9,2020-04-27,1045.0,0.075021,1.134217,1.22305,0.12,0.06,41.0,1068.0
3975,9,2020-04-29,1068.0,0.07892,1.190799,1.157352,0.08,0.08,41.0,9,2020-04-28,1053.0,0.050804,1.192873,1.198367,0.08,0.08,41.0,1077.0
3976,9,2020-04-30,1077.0,0.109642,1.262836,1.117113,0.1,0.08,43.0,9,2020-04-29,1068.0,0.07892,1.190799,1.157352,0.08,0.08,41.0,1090.0
3977,9,2020-05-01,1090.0,0.089511,1.194136,1.081333,0.07,0.08,43.0,9,2020-04-30,1077.0,0.109642,1.262836,1.117113,0.1,0.08,43.0,1107.0
3978,9,2020-05-02,1107.0,0.073689,1.301696,0.959065,0.1,0.06,43.0,9,2020-05-01,1090.0,0.089511,1.194136,1.081333,0.07,0.08,43.0,1117.0
3979,9,2020-05-03,1117.0,0.0657,1.414422,0.912528,0.06,0.1,43.0,9,2020-05-02,1107.0,0.073689,1.301696,0.959065,0.1,0.06,43.0,1127.0
3980,9,2020-05-04,1127.0,0.061215,1.498671,0.81317,0.1,0.09,44.0,9,2020-05-03,1117.0,0.0657,1.414422,0.912528,0.06,0.1,43.0,1133.0
3981,9,2020-05-05,1133.0,0.045528,1.352992,0.763184,0.1,0.09,48.0,9,2020-05-04,1127.0,0.061215,1.498671,0.81317,0.1,0.09,44.0,1142.0
3982,9,2020-05-06,1142.0,0.086494,1.320366,0.649592,0.06,0.09,49.0,9,2020-05-05,1133.0,0.045528,1.352992,0.763184,0.1,0.09,48.0,1153.0
3983,9,2020-05-07,1153.0,0.097635,1.681052,0.50695,0.08,0.07,50.0,9,2020-05-06,1142.0,0.086494,1.320366,0.649592,0.06,0.09,49.0,1160.0
3984,9,2020-05-08,1160.0,0.081079,1.484827,0.402209,0.07,0.06,51.0,9,2020-05-07,1153.0,0.097635,1.681052,0.50695,0.08,0.07,50.0,1165.0
3985,9,2020-05-09,1165.0,0.10111,1.208305,0.273029,0.11,0.07,52.0,9,2020-05-08,1160.0,0.081079,1.484827,0.402209,0.07,0.06,51.0,1167.0
3986,9,2020-05-10,1167.0,0.094267,0.968732,0.168708,0.11,0.09,52.0,9,2020-05-09,1165.0,0.10111,1.208305,0.273029,0.11,0.07,52.0,1173.0
3987,9,2020-05-11,1173.0,0.096407,0.791907,0.091443,0.11,0.09,52.0,9,2020-05-10,1167.0,0.094267,0.968732,0.168708,0.11,0.09,52.0,1181.0
3988,9,2020-05-12,1181.0,0.070465,0.842777,0.088476,0.07,0.07,52.0,9,2020-05-11,1173.0,0.096407,0.791907,0.091443,0.11,0.09,52.0,1183.0
3989,9,2020-05-13,1183.0,0.053386,0.753968,0.087845,0.1,0.07,53.0,9,2020-05-12,1181.0,0.070465,0.842777,0.088476,0.07,0.07,52.0,1194.0
3990,9,2020-05-14,1194.0,0.041457,0.755446,0.087179,0.07,0.07,56.0,9,2020-05-13,1183.0,0.053386,0.753968,0.087845,0.1,0.07,53.0,1211.0
3993,9,2020-05-18,1245.0,0.03986,0.375367,0.346865,0.2,0.05,58.0,9,2020-05-17,1237.0,0.042643,0.372828,0.239126,0.08,0.07,57.0,1250.0
3994,9,2020-05-19,1250.0,0.032159,0.362298,0.613876,0.05,0.09,58.0,9,2020-05-18,1245.0,0.03986,0.375367,0.346865,0.2,0.05,58.0,1255.0
3995,9,2020-05-20,1255.0,0.028012,0.438873,0.956085,0.08,0.08,58.0,9,2020-05-19,1250.0,0.032159,0.362298,0.613876,0.05,0.09,58.0,1266.0
3996,9,2020-05-21,1266.0,0.025551,0.507261,1.303827,0.12,0.06,58.0,9,2020-05-20,1255.0,0.028012,0.438873,0.956085,0.08,0.08,58.0,1272.0
3997,9,2020-05-22,1272.0,0.024235,0.541488,1.688965,0.07,0.06,58.0,9,2020-05-21,1266.0,0.025551,0.507261,1.303827,0.12,0.06,58.0,1289.0
3998,9,2020-05-23,1289.0,0.023535,0.499256,1.844581,0.07,0.06,58.0,9,2020-05-22,1272.0,0.024235,0.541488,1.688965,0.07,0.06,58.0,1293.0
3999,9,2020-05-24,1293.0,0.025501,0.466215,1.845679,0.07,0.06,58.0,9,2020-05-23,1289.0,0.023535,0.499256,1.844581,0.07,0.06,58.0,1302.0
4000,9,2020-05-25,1302.0,0.028987,0.641223,1.687774,0.06,0.06,58.0,9,2020-05-24,1293.0,0.025501,0.466215,1.845679,0.07,0.06,58.0,1310.0
4001,9,2020-05-26,1310.0,0.0344,1.62,1.421541,0.08,0.07,58.0,9,2020-05-25,1302.0,0.028987,0.641223,1.687774,0.06,0.06,58.0,1319.0
4002,9,2020-05-27,1319.0,0.031674,1.496385,1.107511,0.07,0.07,58.0,9,2020-05-26,1310.0,0.0344,1.62,1.421541,0.08,0.07,58.0,1349.0
4003,9,2020-05-28,1349.0,0.029832,1.267925,0.806535,0.06,0.05,58.0,9,2020-05-27,1319.0,0.031674,1.496385,1.107511,0.07,0.07,58.0,1373.0
4004,9,2020-05-29,1373.0,0.028333,1.415473,0.535009,0.06,0.05,58.0,9,2020-05-28,1349.0,0.029832,1.267925,0.806535,0.06,0.05,58.0,1400.0
4005,9,2020-05-30,1400.0,0.027492,1.174116,0.287075,0.07,0.05,58.0,9,2020-05-29,1373.0,0.028333,1.415473,0.535009,0.06,0.05,58.0,1400.0
4006,9,2020-05-31,1400.0,0.029828,0.973581,0.110686,0.07,0.06,58.0,9,2020-05-30,1400.0,0.027492,1.174116,0.287075,0.07,0.05,58.0,1429.0
4007,9,2020-06-01,1429.0,0.033676,0.815845,0.089433,0.05,0.06,60.0,9,2020-05-31,1400.0,0.029828,0.973581,0.110686,0.07,0.06,58.0,1439.0
4008,9,2020-06-02,1439.0,0.029924,0.664604,0.088716,0.11,0.06,60.0,9,2020-06-01,1429.0,0.033676,0.815845,0.089433,0.05,0.06,60.0,1463.0
4009,9,2020-06-03,1463.0,0.028538,0.55754,0.089888,0.13,0.07,60.0,9,2020-06-02,1439.0,0.029924,0.664604,0.088716,0.11,0.06,60.0,1490.0
4010,9,2020-06-04,1490.0,0.027565,0.615693,0.087877,0.06,0.07,60.0,9,2020-06-03,1463.0,0.028538,0.55754,0.089888,0.13,0.07,60.0,1519.0
4011,9,2020-06-05,1519.0,0.027107,0.685526,0.087271,0.06,0.07,61.0,9,2020-06-04,1490.0,0.027565,0.615693,0.087877,0.06,0.07,60.0,1519.0
4012,9,2020-06-06,1519.0,0.026712,0.923759,0.088919,0.06,0.07,61.0,9,2020-06-05,1519.0,0.027107,0.685526,0.087271,0.06,0.07,61.0,1519.0
4013,9,2020-06-07,1519.0,0.025642,1.109705,0.088445,0.07,0.09,61.0,9,2020-06-06,1519.0,0.026712,0.923759,0.088919,0.06,0.07,61.0,1588.0
4014,9,2020-06-08,1588.0,0.043958,1.239502,0.089336,0.07,0.06,63.0,9,2020-06-07,1519.0,0.025642,1.109705,0.088445,0.07,0.09,61.0,1624.0
4015,9,2020-06-09,1624.0,0.038865,1.133832,0.090348,0.08,0.06,63.0,9,2020-06-08,1588.0,0.043958,1.239502,0.089336,0.07,0.06,63.0,1642.0
4016,9,2020-06-10,1642.0,0.055134,1.104596,0.093305,0.06,0.06,64.0,9,2020-06-09,1624.0,0.038865,1.133832,0.090348,0.08,0.06,63.0,1670.0
4017,9,2020-06-11,1670.0,0.048968,1.064986,0.095333,0.1,0.13,65.0,9,2020-06-10,1642.0,0.055134,1.104596,0.093305,0.06,0.06,64.0,1704.0
4018,9,2020-06-12,1704.0,0.043665,1.389519,0.096993,0.11,0.11,65.0,9,2020-06-11,1670.0,0.048968,1.064986,0.095333,0.1,0.13,65.0,1716.0
4019,9,2020-06-13,1716.0,0.054368,1.555304,0.0988,0.08,0.07,65.0,9,2020-06-12,1704.0,0.043665,1.389519,0.096993,0.11,0.11,65.0,1753.0
4020,9,2020-06-14,1753.0,0.06751,1.667438,0.098682,0.08,0.07,65.0,9,2020-06-13,1716.0,0.054368,1.555304,0.0988,0.08,0.07,65.0,1794.0
4021,9,2020-06-15,1794.0,0.073463,1.731602,0.098252,0.11,0.07,65.0,9,2020-06-14,1753.0,0.06751,1.667438,0.098682,0.08,0.07,65.0,1825.0
4022,9,2020-06-16,1825.0,0.058187,1.587496,0.097208,0.1,0.07,65.0,9,2020-06-15,1794.0,0.073463,1.731602,0.098252,0.11,0.07,65.0,1892.0
4023,9,2020-06-17,1892.0,0.047428,1.650149,0.098132,0.1,0.07,69.0,9,2020-06-16,1825.0,0.058187,1.587496,0.097208,0.1,0.07,65.0,1940.0
4024,9,2020-06-18,1940.0,0.087473,1.517506,0.097711,0.06,0.07,69.0,9,2020-06-17,1892.0,0.047428,1.650149,0.098132,0.1,0.07,69.0,1976.0
4025,9,2020-06-19,1976.0,0.150384,1.600747,0.095698,0.07,0.1,69.0,9,2020-06-18,1940.0,0.087473,1.517506,0.097711,0.06,0.07,69.0,1976.0
4026,9,2020-06-20,1976.0,0.170961,1.477549,0.096494,0.1,0.14,69.0,9,2020-06-19,1976.0,0.150384,1.600747,0.095698,0.07,0.1,69.0,1976.0
4027,9,2020-06-21,1976.0,0.180745,1.400688,0.093057,0.08,0.11,69.0,9,2020-06-20,1976.0,0.170961,1.477549,0.096494,0.1,0.14,69.0,2243.0
4028,9,2020-06-22,2243.0,0.188468,1.359352,0.093089,0.12,0.11,68.0,9,2020-06-21,1976.0,0.180745,1.400688,0.093057,0.08,0.11,69.0,2374.0
4029,9,2020-06-23,2374.0,0.17506,1.529004,0.093611,0.16,0.09,68.0,9,2020-06-22,2243.0,0.188468,1.359352,0.093089,0.12,0.11,68.0,2440.0
4030,9,2020-06-24,2440.0,0.223008,1.485492,0.093555,0.15,0.1,68.0,9,2020-06-23,2374.0,0.17506,1.529004,0.093611,0.16,0.09,68.0,2512.0
4031,9,2020-06-25,2512.0,0.248425,1.577748,0.090915,0.14,0.14,68.0,9,2020-06-24,2440.0,0.223008,1.485492,0.093555,0.15,0.1,68.0,2666.0
4032,9,2020-06-26,2666.0,0.255572,2.225929,0.091176,0.15,0.14,69.0,9,2020-06-25,2512.0,0.248425,1.577748,0.090915,0.14,0.14,68.0,2666.0
4033,9,2020-06-27,2666.0,0.288457,2.527916,0.090149,0.15,0.11,69.0,9,2020-06-26,2666.0,0.255572,2.225929,0.091176,0.15,0.14,69.0,2666.0
4034,9,2020-06-28,2666.0,0.272491,2.826403,0.181294,0.19,0.2,69.0,9,2020-06-27,2666.0,0.288457,2.527916,0.090149,0.15,0.11,69.0,3004.0
4035,9,2020-06-29,3004.0,0.316015,3.122412,0.308056,0.19,0.15,68.0,9,2020-06-28,2666.0,0.272491,2.826403,0.181294,0.19,0.2,69.0,3223.0
4036,9,2020-06-30,3223.0,0.342557,3.310512,0.462196,0.21,0.17,68.0,9,2020-06-29,3004.0,0.316015,3.122412,0.308056,0.19,0.15,68.0,3397.0
4037,9,2020-07-01,3397.0,0.401808,3.270118,0.589382,0.18,0.18,68.0,9,2020-06-30,3223.0,0.342557,3.310512,0.462196,0.21,0.17,68.0,3559.0
4038,9,2020-07-02,3559.0,0.436264,3.466436,0.701915,0.19,0.17,69.0,9,2020-07-01,3397.0,0.401808,3.270118,0.589382,0.18,0.18,68.0,3559.0
4039,9,2020-07-03,3559.0,0.435693,3.574064,0.902703,0.23,0.23,69.0,9,2020-07-02,3559.0,0.436264,3.466436,0.701915,0.19,0.17,69.0,3559.0
4040,9,2020-07-04,3559.0,0.445633,3.830444,1.332879,0.19,0.24,69.0,9,2020-07-03,3559.0,0.435693,3.574064,0.902703,0.23,0.23,69.0,3559.0
4041,9,2020-07-05,3559.0,0.483712,4.324655,1.721668,0.22,0.17,69.0,9,2020-07-04,3559.0,0.445633,3.830444,1.332879,0.19,0.24,69.0,4395.0
4042,9,2020-07-06,4395.0,0.506783,4.61285,2.123978,0.21,0.26,69.0,9,2020-07-05,3559.0,0.483712,4.324655,1.721668,0.22,0.17,69.0,4566.0
4043,9,2020-07-07,4566.0,0.516673,4.284814,2.47507,0.24,0.17,76.0,9,2020-07-06,4395.0,0.506783,4.61285,2.123978,0.21,0.26,69.0,4776.0
4044,9,2020-07-08,4776.0,0.493736,4.04081,2.961089,0.24,0.22,78.0,9,2020-07-07,4566.0,0.516673,4.284814,2.47507,0.24,0.17,76.0,4932.0
4045,9,2020-07-09,4932.0,0.484609,3.869377,3.241259,0.22,0.2,78.0,9,2020-07-08,4776.0,0.493736,4.04081,2.961089,0.24,0.22,78.0,5152.0
4046,9,2020-07-10,5152.0,0.467436,3.829271,3.366801,0.27,0.2,79.0,9,2020-07-09,4932.0,0.484609,3.869377,3.241259,0.22,0.2,78.0,5339.0
4047,9,2020-07-11,5339.0,0.470911,3.600541,3.239002,0.24,0.24,81.0,9,2020-07-10,5152.0,0.467436,3.829271,3.366801,0.27,0.2,79.0,5489.0
4048,9,2020-07-12,5489.0,0.465688,3.477959,3.071577,0.27,0.24,83.0,9,2020-07-11,5339.0,0.470911,3.600541,3.239002,0.24,0.24,81.0,5714.0
4049,9,2020-07-13,5714.0,0.491563,3.373388,2.894813,0.25,0.21,83.0,9,2020-07-12,5489.0,0.465688,3.477959,3.071577,0.27,0.24,83.0,5938.0
4050,9,2020-07-14,5938.0,0.512076,3.29294,2.858692,0.27,0.26,91.0,9,2020-07-13,5714.0,0.491563,3.373388,2.894813,0.25,0.21,83.0,6174.0
4051,9,2020-07-15,6174.0,0.47375,3.424822,2.959283,0.25,0.21,95.0,9,2020-07-14,5938.0,0.512076,3.29294,2.858692,0.27,0.26,91.0,6395.0
4052,9,2020-07-16,6395.0,0.482787,3.426742,3.090309,0.28,0.23,95.0,9,2020-07-15,6174.0,0.47375,3.424822,2.959283,0.25,0.21,95.0,6511.0
4053,9,2020-07-17,6511.0,0.491915,3.439266,3.353985,0.24,0.18,99.0,9,2020-07-16,6395.0,0.482787,3.426742,3.090309,0.28,0.23,95.0,6693.0
4054,9,2020-07-18,6693.0,0.487567,3.47321,3.794563,0.26,0.2,99.0,9,2020-07-17,6511.0,0.491915,3.439266,3.353985,0.24,0.18,99.0,6935.0
4055,9,2020-07-19,6935.0,0.498227,3.549225,4.230557,0.41,0.28,101.0,9,2020-07-18,6693.0,0.487567,3.47321,3.794563,0.26,0.2,99.0,7326.0
4056,9,2020-07-20,7326.0,0.527223,3.768015,4.496323,0.29,0.26,103.0,9,2020-07-19,6935.0,0.498227,3.549225,4.230557,0.41,0.28,101.0,7686.0
4057,9,2020-07-21,7686.0,0.496369,3.458174,4.654403,0.3,0.22,106.0,9,2020-07-20,7326.0,0.527223,3.768015,4.496323,0.29,0.26,103.0,7971.0
4058,9,2020-07-22,7971.0,0.533354,3.67692,4.812516,0.41,0.2,110.0,9,2020-07-21,7686.0,0.496369,3.458174,4.654403,0.3,0.22,106.0,8247.0
4059,9,2020-07-23,8247.0,0.515413,3.769962,5.058897,0.28,0.19,112.0,9,2020-07-22,7971.0,0.533354,3.67692,4.812516,0.41,0.2,110.0,8554.0
4060,9,2020-07-24,8554.0,0.497901,3.610368,5.474215,0.25,0.2,114.0,9,2020-07-23,8247.0,0.515413,3.769962,5.058897,0.28,0.19,112.0,8636.0
4061,9,2020-07-25,8636.0,0.441182,3.677033,5.684097,0.25,0.23,117.0,9,2020-07-24,8554.0,0.497901,3.610368,5.474215,0.25,0.2,114.0,8903.0
4062,9,2020-07-26,8903.0,0.460939,3.770916,6.114206,0.27,0.21,118.0,9,2020-07-25,8636.0,0.441182,3.677033,5.684097,0.25,0.23,117.0,9018.0
4063,9,2020-07-27,9018.0,0.502597,3.866049,6.506696,0.23,0.24,118.0,9,2020-07-26,8903.0,0.460939,3.770916,6.114206,0.27,0.21,118.0,9418.0
4064,9,2020-07-28,9418.0,0.411642,3.802954,6.76089,0.27,0.18,121.0,9,2020-07-27,9018.0,0.502597,3.866049,6.506696,0.23,0.24,118.0,9514.0
4065,9,2020-07-29,9514.0,0.412217,3.719596,7.155232,0.24,0.15,126.0,9,2020-07-28,9418.0,0.411642,3.802954,6.76089,0.27,0.18,121.0,9664.0
4066,9,2020-07-30,9664.0,0.428474,3.632026,7.223634,0.22,0.19,130.0,9,2020-07-29,9514.0,0.412217,3.719596,7.155232,0.24,0.15,126.0,9820.0
4067,9,2020-07-31,9820.0,0.41449,3.590386,7.376786,0.19,0.21,136.0,9,2020-07-30,9664.0,0.428474,3.632026,7.223634,0.22,0.19,130.0,10016.0
4068,9,2020-08-01,10016.0,0.400002,3.398844,7.238179,0.24,0.19,145.0,9,2020-07-31,9820.0,0.41449,3.590386,7.376786,0.19,0.21,136.0,10067.0
4069,9,2020-08-02,10067.0,0.399712,3.237615,7.058964,0.21,0.22,146.0,9,2020-08-01,10016.0,0.400002,3.398844,7.238179,0.24,0.19,145.0,10122.0
4070,9,2020-08-03,10122.0,0.413344,3.110781,6.647483,0.24,0.18,146.0,9,2020-08-02,10067.0,0.399712,3.237615,7.058964,0.21,0.22,146.0,10174.0
4071,9,2020-08-04,10174.0,0.446268,2.964965,6.263498,0.2,0.17,150.0,9,2020-08-03,10122.0,0.413344,3.110781,6.647483,0.24,0.18,146.0,10244.0
4072,9,2020-08-05,10244.0,0.431154,3.117427,5.695426,0.2,0.19,155.0,9,2020-08-04,10174.0,0.446268,2.964965,6.263498,0.2,0.17,150.0,10544.0
4073,9,2020-08-06,10544.0,0.363459,2.836316,5.03868,0.17,0.13,157.0,9,2020-08-05,10244.0,0.431154,3.117427,5.695426,0.2,0.19,155.0,10795.0
4074,9,2020-08-07,10795.0,0.325542,2.92383,4.29249,0.16,0.14,164.0,9,2020-08-06,10544.0,0.363459,2.836316,5.03868,0.17,0.13,157.0,10795.0
4075,9,2020-08-08,10795.0,0.307903,2.969543,3.659036,0.14,0.1,170.0,9,2020-08-07,10795.0,0.325542,2.92383,4.29249,0.16,0.14,164.0,10795.0
4076,9,2020-08-09,10795.0,0.333857,3.045016,3.447381,0.17,0.11,171.0,9,2020-08-08,10795.0,0.307903,2.969543,3.659036,0.14,0.1,170.0,12040.0
4077,9,2020-08-10,12040.0,0.344575,3.130666,3.352838,0.16,0.14,172.0,9,2020-08-09,10795.0,0.333857,3.045016,3.447381,0.17,0.11,171.0,12274.0
4078,9,2020-08-11,12274.0,0.363474,3.056124,3.173473,0.16,0.17,186.0,9,2020-08-10,12040.0,0.344575,3.130666,3.352838,0.16,0.14,172.0,12478.0
4079,9,2020-08-12,12478.0,0.417814,2.893775,2.837823,0.21,0.11,193.0,9,2020-08-11,12274.0,0.363474,3.056124,3.173473,0.16,0.17,186.0,13216.0
4080,9,2020-08-13,13216.0,0.481262,3.078342,2.6341,0.18,0.14,201.0,9,2020-08-12,12478.0,0.417814,2.893775,2.837823,0.21,0.11,193.0,13615.0
4081,9,2020-08-14,13615.0,0.454882,2.940581,2.490313,0.18,0.13,216.0,9,2020-08-13,13216.0,0.481262,3.078342,2.6341,0.18,0.14,201.0,13615.0
4082,9,2020-08-15,13615.0,0.441188,3.069857,2.205792,0.13,0.14,223.0,9,2020-08-14,13615.0,0.454882,2.940581,2.490313,0.18,0.13,216.0,13615.0
4083,9,2020-08-16,13615.0,0.449775,3.209667,1.93631,0.12,0.14,223.0,9,2020-08-15,13615.0,0.441188,3.069857,2.205792,0.13,0.14,223.0,14326.0
4084,9,2020-08-17,14326.0,0.47414,3.311041,1.733678,0.14,0.14,223.0,9,2020-08-16,13615.0,0.449775,3.209667,1.93631,0.12,0.14,223.0,14602.0
4085,9,2020-08-18,14602.0,0.41798,3.066305,1.629833,0.12,0.09,226.0,9,2020-08-17,14326.0,0.47414,3.311041,1.733678,0.14,0.14,223.0,14760.0
4086,9,2020-08-19,14760.0,0.380401,2.84801,1.615639,0.14,0.15,233.0,9,2020-08-18,14602.0,0.41798,3.066305,1.629833,0.12,0.09,226.0,14984.0
4087,9,2020-08-20,14984.0,0.348582,3.279801,1.694463,0.11,0.1,235.0,9,2020-08-19,14760.0,0.380401,2.84801,1.615639,0.14,0.15,233.0,15246.0
4088,9,2020-08-21,15246.0,0.353521,3.299692,1.672502,0.14,0.1,241.0,9,2020-08-20,14984.0,0.348582,3.279801,1.694463,0.11,0.1,235.0,15246.0
4089,9,2020-08-22,15246.0,0.349068,3.097047,1.619072,0.1,0.06,243.0,9,2020-08-21,15246.0,0.353521,3.299692,1.672502,0.14,0.1,241.0,15246.0
4090,9,2020-08-23,15246.0,0.342606,2.913321,1.596773,0.14,0.08,247.0,9,2020-08-22,15246.0,0.349068,3.097047,1.619072,0.1,0.06,243.0,16331.0
4091,9,2020-08-24,16331.0,0.339103,2.814577,1.537006,0.1,0.08,253.0,9,2020-08-23,15246.0,0.342606,2.913321,1.596773,0.14,0.08,247.0,16623.0
4092,9,2020-08-25,16623.0,0.338316,2.783339,1.559969,0.1,0.12,269.0,9,2020-08-24,16331.0,0.339103,2.814577,1.537006,0.1,0.08,253.0,16742.0
4093,9,2020-08-26,16742.0,0.264845,2.715425,1.760382,0.12,0.07,275.0,9,2020-08-25,16623.0,0.338316,2.783339,1.559969,0.1,0.12,269.0,16909.0
4094,9,2020-08-27,16909.0,0.273656,2.417997,2.024029,0.11,0.06,281.0,9,2020-08-26,16742.0,0.264845,2.715425,1.760382,0.12,0.07,275.0,17150.0
4095,9,2020-08-28,17150.0,0.272655,2.466571,2.373764,0.16,0.1,283.0,9,2020-08-27,16909.0,0.273656,2.417997,2.024029,0.11,0.06,281.0,17150.0
4096,9,2020-08-29,17150.0,0.310904,2.465641,2.781388,0.15,0.11,291.0,9,2020-08-28,17150.0,0.272655,2.466571,2.373764,0.16,0.1,283.0,17150.0
4097,9,2020-08-30,17150.0,0.30665,2.516456,3.204068,0.2,0.16,300.0,9,2020-08-29,17150.0,0.310904,2.465641,2.781388,0.15,0.11,291.0,18052.0
4098,9,2020-08-31,18052.0,0.324281,2.550878,3.626532,0.11,0.06,303.0,9,2020-08-30,17150.0,0.30665,2.516456,3.204068,0.2,0.16,300.0,18286.0
4099,9,2020-09-01,18286.0,0.287285,2.587926,3.899326,0.15,0.12,305.0,9,2020-08-31,18052.0,0.324281,2.550878,3.626532,0.11,0.06,303.0,18413.0
4100,9,2020-09-02,18413.0,0.323725,2.846804,3.874256,0.12,0.12,316.0,9,2020-09-01,18286.0,0.287285,2.587926,3.899326,0.15,0.12,305.0,18607.0
4101,9,2020-09-03,18607.0,0.338488,2.909544,4.05224,0.1,0.08,328.0,9,2020-09-02,18413.0,0.323725,2.846804,3.874256,0.12,0.12,316.0,18813.0
4102,9,2020-09-04,18813.0,0.291743,3.17842,3.71997,0.13,0.1,337.0,9,2020-09-03,18607.0,0.338488,2.909544,4.05224,0.1,0.08,328.0,18813.0
4103,9,2020-09-05,18813.0,0.27392,3.085422,3.470223,0.17,0.12,339.0,9,2020-09-04,18813.0,0.291743,3.17842,3.71997,0.13,0.1,337.0,18813.0
4104,9,2020-09-06,18813.0,0.270274,3.086563,3.066263,0.15,0.16,340.0,9,2020-09-05,18813.0,0.27392,3.085422,3.470223,0.17,0.12,339.0,19346.0
4105,9,2020-09-07,19346.0,0.279458,3.042371,2.636213,0.15,0.13,345.0,9,2020-09-06,18813.0,0.270274,3.086563,3.066263,0.15,0.16,340.0,19460.0
4106,9,2020-09-08,19460.0,0.274202,3.22049,2.288789,0.14,0.12,347.0,9,2020-09-07,19346.0,0.279458,3.042371,2.636213,0.15,0.13,345.0,19524.0
4107,9,2020-09-09,19524.0,0.282556,3.032938,1.868887,0.09,0.08,347.0,9,2020-09-08,19460.0,0.274202,3.22049,2.288789,0.14,0.12,347.0,19669.0
4108,9,2020-09-10,19669.0,0.253305,2.833852,1.475793,0.11,0.11,354.0,9,2020-09-09,19524.0,0.282556,3.032938,1.868887,0.09,0.08,347.0,20063.0
4109,9,2020-09-11,20063.0,0.214934,2.883475,1.211568,0.1,0.1,358.0,9,2020-09-10,19669.0,0.253305,2.833852,1.475793,0.11,0.11,354.0,20063.0
4110,9,2020-09-12,20063.0,0.190742,2.904822,0.833647,0.08,0.14,367.0,9,2020-09-11,20063.0,0.214934,2.883475,1.211568,0.1,0.1,358.0,20063.0
4111,9,2020-09-13,20063.0,0.192532,2.754332,0.523768,0.09,0.11,367.0,9,2020-09-12,20063.0,0.190742,2.904822,0.833647,0.08,0.14,367.0,20435.0
4112,9,2020-09-14,20435.0,0.187878,2.593503,0.329593,0.17,0.12,367.0,9,2020-09-13,20063.0,0.192532,2.754332,0.523768,0.09,0.11,367.0,20545.0
4113,9,2020-09-15,20545.0,0.183016,2.803473,0.294754,0.1,0.09,372.0,9,2020-09-14,20435.0,0.187878,2.593503,0.329593,0.17,0.12,367.0,20660.0
4114,9,2020-09-16,20660.0,0.207082,2.858134,0.523883,0.14,0.08,377.0,9,2020-09-15,20545.0,0.183016,2.803473,0.294754,0.1,0.09,372.0,20961.0
4115,9,2020-09-17,20961.0,0.193027,2.581898,1.140628,0.14,0.07,385.0,9,2020-09-16,20660.0,0.207082,2.858134,0.523883,0.14,0.08,377.0,21171.0
4116,9,2020-09-18,21171.0,0.213768,2.333705,1.853162,0.08,0.07,391.0,9,2020-09-17,20961.0,0.193027,2.581898,1.140628,0.14,0.07,385.0,21171.0
